"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"JPM^D","J P Morgan Chase & Co","24.7","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^d",
"JPM^E","J P Morgan Chase & Co","25.36","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^e",
"JPM^F","J P Morgan Chase & Co","25.28","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^f",
"JPM^G","J P Morgan Chase & Co","25.32","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^g",
"JPM^H","J P Morgan Chase & Co","25.37","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/jpm^h",
"JAX","J. Alexander&#39;s Holdings, Inc.","8.62","126672417.12","n/a","2015","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/jax",
"JILL","J. Jill, Inc.","4.86","212614099.02","n/a","2017","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/jill",
"MAYS","J. W. Mays, Inc.","40.0342","80700139.676","n/a","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/mays",
"JBHT","J.B. Hunt Transport Services, Inc.","92.69","10119553564.25","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/jbht",
"JCP","J.C. Penney Company, Inc. Holding Company","1.2","378478580.4","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/jcp",
"SJM","J.M. Smucker Company (The)","101.91","11593091334.03","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/sjm",
"JCOM","j2 Global, Inc.","70.78","3488628988.32","n/a","1999","Technology","Telecommunications Equipment","https://www.nasdaq.com/symbol/jcom",
"JBL","Jabil Inc.","21.84","3450433808.64","n/a","1993","Technology","Electrical Products","https://www.nasdaq.com/symbol/jbl",
"JKHY","Jack Henry & Associates, Inc.","131.37","10154680035.66","n/a","1985","Technology","EDP Services","https://www.nasdaq.com/symbol/jkhy",
"JACK","Jack In The Box Inc.","80.33","2067902013.71","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/jack",
"JEC","Jacobs Engineering Group Inc.","58.7","8355084868.9","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/jec",
"JAG","Jagged Peak Energy Inc.","9.82","2093495544.58","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/jag",
"JAGX","Jaguar Health, Inc.","0.314","20379963.074","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/jagx",
"JAKK","JAKKS Pacific, Inc.","2.17","63298711.21","n/a","1996","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/jakk",
"JHX","James Hardie Industries plc.","10.8","4773890962.8","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/jhx",
"JRVR","James River Group Holdings, Ltd.","36.51","1093597575.21","n/a","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/jrvr",
"JHG","Janus Henderson Group plc","19.75","3833447804.25","n/a","2017","Finance","Investment Managers","https://www.nasdaq.com/symbol/jhg",
"JSML","Janus Henderson Small Cap Growth Alpha ETF","37.2","7514400","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jsml",
"JSMD","Janus Henderson Small/Mid Cap Growth Alpha ETF","38.4717","13542038.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jsmd",
"JOF","Japan Smaller Capitalization Fund Inc","8.49","240554751.57","n/a","1990","n/a","n/a","https://www.nasdaq.com/symbol/jof",
"JASN","Jason Industries, Inc.","1.57","43010115.46","n/a","2013","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/jasn",
"JASNW","Jason Industries, Inc.","0.01","0","n/a","2013","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/jasnw",
"JAZZ","Jazz Pharmaceuticals plc","140.56","8478802690.4","n/a","2007","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/jazz",
"JBGS","JBG SMITH Properties","37.42","4524724205.98","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/jbgs",
"JD","JD.com, Inc.","22.17","20454925319.31","922639843","2014","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/jd",
"JEF","Jefferies Financial Group Inc.","17.64","5699005162.2","n/a","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://www.nasdaq.com/symbol/jef",
"JELD","JELD-WEN Holding, Inc.","14.27","1472148225.12","n/a","2017","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/jeld",
"JSYN","Jensyn Acquistion Corp.","10.7501","21560045.8067","n/a","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsyn",
"JSYNR","Jensyn Acquistion Corp.","0.09","0","n/a","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsynr",
"JSYNU","Jensyn Acquistion Corp.","12.25","0","n/a","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsynu",
"JSYNW","Jensyn Acquistion Corp.","0.115","0","n/a","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsynw",
"JRSH","Jerash Holdings (US), Inc.","6.01","68063250","n/a","2018","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/jrsh",
"JCAP","Jernigan Capital, Inc.","21.05","429086525.9","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/jcap",
"JCAP^B","Jernigan Capital, Inc.","23.499","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jcap^b",
"JBLU","JetBlue Airways Corporation","16.83","5129552301.39","n/a","2002","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/jblu",
"JCTCF","Jewett-Cameron Trading Company","8.19","34553511.72","n/a","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/jctcf",
"JT","Jianpu Technology Inc.","3.61","606542998.11","n/a","2017","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/jt",
"JKS","JinkoSolar Holding Company Limited","11.37","445845943.08","n/a","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/jks",
"JMP","JMP Group LLC","4.3309","92233587.8597","n/a","2007","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmp",
"JMPB","JMP Group LLC","25.4","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmpb",
"JMPD","JMP Group LLC","23.74","0","n/a","2017","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmpd",
"JMU","JMU Limited","0.7982","1926562.6588","2413634","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/jmu",
"JBSS","John B. Sanfilippo & Son, Inc.","62.21","705772512.21","n/a","1991","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/jbss",
"JBT","John Bean Technologies Corporation","70.73","2235626484.08","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/jbt",
"BTO","John Hancock Financial Opportunities Fund","29.87","557686699.94","n/a","1994","n/a","n/a","https://www.nasdaq.com/symbol/bto",
"HEQ","John Hancock Hedged Equity & Income Fund","13.37","163300698.68","n/a","2011","n/a","n/a","https://www.nasdaq.com/symbol/heq",
"JHS","John Hancock Income Securities Trust","12.83","149425685.55","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jhs",
"JHI","John Hancock Investors Trust","14.62","127296705.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jhi",
"HPF","John Hancock Pfd Income Fund II","19.7","419296060.8","n/a","2002","n/a","n/a","https://www.nasdaq.com/symbol/hpf",
"HPI","John Hancock Preferred Income Fund","19.91","518067876.26","n/a","2002","n/a","n/a","https://www.nasdaq.com/symbol/hpi",
"HPS","John Hancock Preferred Income Fund III","16.61","524493720.85","n/a","2003","n/a","n/a","https://www.nasdaq.com/symbol/hps",
"PDT","John Hancock Premium Dividend Fund","14.96","724612373.76","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pdt",
"HTD","John Hancock Tax Advantaged Dividend Income Fund","21.47","759715112.67","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/htd",
"HTY","John Hancock Tax-Advantaged Global Shareholder Yield Fund","6.8","75068457.2","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hty",
"JW.A","John Wiley & Sons, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jw.a",
"JW.B","John Wiley & Sons, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jw.b",
"JNJ","Johnson & Johnson","133","356703069877","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/jnj",
"JCI","Johnson Controls International plc","31.97","29542164951.2","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/jci",
"JOUT","Johnson Outdoors Inc.","61.75","617441090.5","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/jout",
"JLL","Jones Lang LaSalle Incorporated","133.25","6071743720.25","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/jll",
"JNCE","Jounce Therapeutics, Inc.","3.53","115432747.35","n/a","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/jnce",
"JMEI","Jumei International Holding Limited","2.22","332743991.82","n/a","2014","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/jmei",
"JNPR","Juniper Networks, Inc.","27.77","9584937688","n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/jnpr",
"JP","Jupai Holdings Limited","4.5","148607802","n/a","2015","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/jp",
"JE","Just Energy Group, Inc.","3.5","522536332.5","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/je",
"JE^A","Just Energy Group, Inc.","18.35","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/je^a",
"LRN","K12 Inc","22.73","913599709.72","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/lrn",
"KAI","Kadant Inc","87.53","972221618.88","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kai",
"KDMN","Kadmon Holdings, Inc.","2.47","279433117.99","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kdmn",
"KALU","Kaiser Aluminum Corporation","89.35","1474432077.3","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/kalu",
"KALA","Kala Pharmaceuticals, Inc.","5.15","174047628.4","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kala",
"KALV","KalVista Pharmaceuticals, Inc.","22.68","389635301.16","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kalv",
"KMDA","Kamada Ltd.","4.6825","188552695.1775","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kmda",
"KAMN","Kaman Corporation","55.93","1563728860.54","n/a","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/kamn",
"KNDI","Kandi Technologies Group, Inc.","4.24","218283442.56","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/kndi",
"KSU","Kansas City Southern","96.67","9831091621.47","n/a","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/ksu",
"KSU^","Kansas City Southern","25.8712","0","n/a","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/ksu^",
"KAR","KAR Auction Services, Inc","49.45","6655932615.8","n/a","2009","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/kar",
"KPTI","Karyopharm Therapeutics Inc.","9.62","584009767.12","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kpti",
"KMF","Kayne Anderson Midstream Energy Fund, Inc","10.36","506381249.64","n/a","2010","n/a","n/a","https://www.nasdaq.com/symbol/kmf",
"KYN","Kayne Anderson MLP/Midstream Investment Company","15.13","1907862618.96","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/kyn",
"KYN^F","Kayne Anderson MLP/Midstream Investment Company","24.91","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kyn^f",
"KZIA","Kazia Therapeutics Limited","2.56","4316149.76","1685996","n/a","Capital Goods","Miscellaneous","https://www.nasdaq.com/symbol/kzia",
"KB","KB Financial Group Inc","42.2","16721061042.8","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/kb",
"KBH","KB Home","19.65","1736822785.2","n/a","1986","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/kbh",
"KBLM","KBL Merger Corp. IV","10.1665","151252103.75","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kblm",
"KBLMR","KBL Merger Corp. IV","0.45","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kblmr",
"KBLMU","KBL Merger Corp. IV","10.56","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kblmu",
"KBLMW","KBL Merger Corp. IV","0.1","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kblmw",
"KBR","KBR, Inc.","15.99","2252637109.32","n/a","2006","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/kbr",
"KBSF","KBS Fashion Group Limited","3.6","7944267.6","n/a","2013","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/kbsf",
"KCAP","KCAP Financial, Inc.","2.95","110232511.35","n/a","2006","n/a","n/a","https://www.nasdaq.com/symbol/kcap",
"KCAPL","KCAP Financial, Inc.","24.87","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kcapl",
"FRAC","Keane Group, Inc.","8.96","937863808","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/frac",
"KRNY","Kearny Financial","12.49","1203184806.5","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/krny",
"K","Kellogg Company","60.36","20946196251.84","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/k",
"KELYA","Kelly Services, Inc.","20.4","792885453.6","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","22.01","855461217.34","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/kelyb",
"KIQ","Kelso Technologies Inc","0.4769","22495414.0134","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/kiq",
"KEM","Kemet Corporation","17.38","998370237.26","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/kem",
"KMPA","Kemper Corporation","25.23","0","n/a","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kmpa",
"KMPR","Kemper Corporation","66.11","4280433557.62","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kmpr",
"KMPH","KemPharm, Inc.","2.33","61640970.16","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kmph",
"KMT","Kennametal Inc.","35.01","2874418502.85","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kmt",
"KW","Kennedy-Wilson Holdings Inc.","19.59","2824722749.25","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/kw",
"KEN","Kenon Holdings Ltd.","15.47","832699807.03","n/a","2015","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ken",
"KFFB","Kentucky First Federal Bancorp","7.815","65710981.725","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/kffb",
"KDP","Keurig Dr Pepper Inc.","25.92","36961059093.12","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/kdp",
"KEQU","Kewaunee Scientific Corporation","23.5","64417706.5","n/a","n/a","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/kequ",
"KEG","Key Energy Services, Inc.","3.42","69416967.78","n/a","2016","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/keg",
"KTCC","Key Tronic Corporation","6.3","67785984","n/a","1983","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ktcc",
"KEY","KeyCorp","15.13","15652445284.86","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/key",
"KEY^I","KeyCorp","25.43","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/key^i",
"KEY^J","KeyCorp","22.53","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/key^j",
"KEYS","Keysight Technologies Inc.","61.49","11474034000","n/a","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/keys",
"KZR","Kezar Life Sciences, Inc.","29.98","572864465.58","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kzr",
"KFRC","Kforce, Inc.","29.88","778829102.28","n/a","1995","Technology","Professional Services","https://www.nasdaq.com/symbol/kfrc",
"KRC","Kilroy Realty Corporation","65.88","6637211569.44","n/a","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/krc",
"KE","Kimball Electronics, Inc.","16.22","426326285.36","n/a","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/ke",
"KBAL","Kimball International, Inc.","14.68","541991222.44","n/a","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/kbal",
"KRP","Kimbell Royalty Partners","16.4","496747176.8","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/krp",
"KMB","Kimberly-Clark Corporation","117.42","40662653439.3","n/a","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/kmb",
"KIM","Kimco Realty Corporation","16.45","6931886967.25","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/kim",
"KIM^I","Kimco Realty Corporation","23.97","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kim^i",
"KIM^J","Kimco Realty Corporation","21.3","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kim^j",
"KIM^K","Kimco Realty Corporation","21.99","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kim^k",
"KIM^L","Kimco Realty Corporation","20.17","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kim^l",
"KIM^M","Kimco Realty Corporation","20.26","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kim^m",
"KMI","Kinder Morgan, Inc.","16.17","35687485700.79","n/a","2011","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/kmi",
"KIN","Kindred Biosciences, Inc.","11.89","403227567.52","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kin",
"KGJI","Kingold Jewelry Inc.","0.8013","52976749.1526","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/kgji",
"KINS","Kingstone Companies, Inc","15","161150595","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kins",
"KFS","Kingsway Financial Services, Inc.","2.19","49012589.82","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kfs",
"KNSA","Kiniksa Pharmaceuticals, Ltd.","22","1088258754","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/knsa",
